X;Filing Date;Trade Date;Ticker;Insider Name;Title;Trade Type;Price;Qty;Value;FC
D;2024-05-10 16:18:57;2024-05-08;INTC;Lavizzo-Mourey Risa J;Director;A - Grant;0.0;7403;0;0001127602-24-014994
D;2024-05-10 16:18:03;2024-05-08;INTC;Ishrak Omar;Director;A - Grant;0.0;7403;0;0001127602-24-014992
DM;2024-05-10 16:16:49;2024-05-08;INTC;Henry Alyssa;Director;A - Grant;0.0;10697;0;0001127602-24-014989
D;2024-05-10 16:15:43;2024-05-08;INTC;Goldsmith Andrea Jo;Director;A - Grant;0.0;7403;0;0001127602-24-014987
DM;2024-05-10 16:14:28;2024-05-08;INTC;Goetz James J;Director;A - Grant;0.0;10697;0;0001127602-24-014986
DM;2024-05-09 16:21:56;2024-05-07;INTC;Weisler Dion J;Director;M - OptEx;0.0;10419;0;0001127602-24-014794
DM;2024-05-09 16:21:56;2024-05-07;INTC;Weisler Dion J;Director;F - Tax;31.03;-3127;97031;0001127602-24-014794
DM;2024-05-09 16:21:56;2024-05-07;INTC;Weisler Dion J;Director;M - OptEx;0.0;-10419;0;0001127602-24-014794
DM;2024-05-09 16:20:46;2024-05-07;INTC;Tan Lip Bu;Director;M - OptEx;0.0;9607;0;0001127602-24-014793
DM;2024-05-09 16:20:46;2024-05-07;INTC;Tan Lip Bu;Director;M - OptEx;0.0;-9607;0;0001127602-24-014793
D;2024-05-09 16:19:13;2024-05-07;INTC;Smith Stacy J;Director;M - OptEx;0.0;1001;0;0001127602-24-014792
D;2024-05-09 16:19:13;2024-05-07;INTC;Smith Stacy J;Director;M - OptEx;0.0;-1001;0;0001127602-24-014792
D;2024-05-09 16:18:01;2024-05-07;INTC;Liu Tsu-Jae King;Director;M - OptEx;0.0;7152;0;0001127602-24-014791
D;2024-05-09 16:18:01;2024-05-07;INTC;Liu Tsu-Jae King;Director;M - OptEx;0.0;-7152;0;0001127602-24-014791
D;2024-05-09 16:16:49;2024-05-07;INTC;Lavizzo-Mourey Risa J;Director;M - OptEx;0.0;7152;0;0001127602-24-014789
D;2024-05-09 16:16:49;2024-05-07;INTC;Lavizzo-Mourey Risa J;Director;M - OptEx;0.0;-7152;0;0001127602-24-014789
DM;2024-05-09 16:15:34;2024-05-07;INTC;Henry Alyssa;Director;M - OptEx;0.0;9607;0;0001127602-24-014788
DM;2024-05-09 16:15:34;2024-05-07;INTC;Henry Alyssa;Director;M - OptEx;0.0;-9607;0;0001127602-24-014788
D;2024-05-09 16:14:08;2024-05-07;INTC;Goldsmith Andrea Jo;Director;M - OptEx;0.0;7152;0;0001127602-24-014786
D;2024-05-09 16:14:08;2024-05-07;INTC;Goldsmith Andrea Jo;Director;M - OptEx;0.0;-7152;0;0001127602-24-014786
DM;2024-05-09 16:12:49;2024-05-07;INTC;Goetz James J;Director;M - OptEx;0.0;9932;0;0001127602-24-014783
DM;2024-05-09 16:12:49;2024-05-07;INTC;Goetz James J;Director;M - OptEx;0.0;-9932;0;0001127602-24-014783
D;2024-05-02 16:17:38;2024-04-30;INTC;Zinsner David;EVP, CFO;M - OptEx;0.0;6502;0;0001127602-24-013957
D;2024-05-02 16:17:38;2024-04-30;INTC;Zinsner David;EVP, CFO;F - Tax;30.8;-3224;99299;0001127602-24-013957
D;2024-05-02 16:17:38;2024-04-30;INTC;Zinsner David;EVP, CFO;M - OptEx;0.0;-6502;0;0001127602-24-013957
D;2024-05-02 16:16:17;2024-04-30;INTC;Smith Stacy J;Director;A - Grant;0.0;1001;0;0001127602-24-013954
D;2024-05-02 16:15:06;2024-04-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";M - OptEx;0.0;8063;0;0001127602-24-013949
D;2024-05-02 16:15:06;2024-04-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";F - Tax;30.8;-3998;123138;0001127602-24-013949
D;2024-05-02 16:15:06;2024-04-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";M - OptEx;0.0;-8063;0;0001127602-24-013949
D;2024-05-02 16:13:57;2024-04-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;8119;0;0001127602-24-013946
D;2024-05-02 16:13:57;2024-04-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;F - Tax;30.8;-3195;98406;0001127602-24-013946
D;2024-05-02 16:13:57;2024-04-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;-8119;0;0001127602-24-013946
D;2024-05-02 16:12:17;2024-04-30;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;6779;0;0001127602-24-013940
D;2024-05-02 16:12:17;2024-04-30;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;30.8;-3362;103550;0001127602-24-013940
D;2024-05-02 16:12:17;2024-05-01;INTC;Gelsinger Patrick P;CEO, Director;P - Purchase;30.29;4100;124173;0001127602-24-013940
D;2024-05-02 16:12:17;2024-04-30;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-6779;0;0001127602-24-013940
DM;2024-05-02 16:11:02;2024-04-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;7624;0;0001127602-24-013935
DM;2024-05-02 16:11:02;2024-04-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;F - Tax;30.8;-3781;116455;0001127602-24-013935
DM;2024-05-02 16:11:02;2024-04-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;-7624;0;0001127602-24-013935
D;2024-05-02 16:09:36;2024-04-30;INTC;Miller Boise April;EVP and Chief Legal Officer;M - OptEx;0.0;2723;0;0001127602-24-013931
D;2024-05-02 16:09:36;2024-04-30;INTC;Miller Boise April;EVP and Chief Legal Officer;F - Tax;30.8;-1351;41611;0001127602-24-013931
D;2024-05-02 16:09:36;2024-04-30;INTC;Miller Boise April;EVP and Chief Legal Officer;M - OptEx;0.0;-2723;0;0001127602-24-013931
;2024-05-01 16:05:36;2024-04-29;INTC;Gelsinger Patrick P;CEO, Director;P - Purchase;31.42;4000;125674;0001127602-24-013742
D;2024-04-02 16:40:29;2024-03-28;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-24-011846
D;2024-04-02 16:39:21;2024-03-28;INTC;Smith Gregory D;Director;A - Grant;0.0;0;0;0001127602-24-011844
D;2024-04-02 16:38:05;2024-03-28;INTC;Ishrak Omar;Director;A - Grant;0.0;0;0;0001127602-24-011841
D;2024-04-02 16:36:41;2024-03-28;INTC;Goldsmith Andrea Jo;Director;A - Grant;0.0;0;0;0001127602-24-011840
D;2024-03-26 17:33:20;2024-03-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;13064;0;0001127602-24-011202
D;2024-03-26 17:33:20;2024-03-22;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;42.45;-6478;274991;0001127602-24-011202
D;2024-03-26 17:33:20;2024-03-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-13064;0;0001127602-24-011202
DM;2024-03-04 19:30:38;2024-02-29;INTC;Zinsner David;EVP, CFO;A - Grant;0.0;217493;0;0001127602-24-008308
DM;2024-03-04 19:29:36;2024-02-29;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";A - Grant;0.0;217493;0;0001127602-24-008307
DM;2024-03-04 19:28:29;2024-02-29;INTC;Hotard Justin;EVP  GM, Datacenter and AI;A - Grant;0.0;300788;0;0001127602-24-008306
DM;2024-03-04 19:26:57;2024-02-29;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;A - Grant;0.0;242945;0;0001127602-24-008305
DM;2024-03-04 19:25:44;2024-02-29;INTC;Gelsinger Patrick P;CEO, Director;A - Grant;0.0;520594;0;0001127602-24-008304
D;2024-03-04 19:24:33;2024-02-29;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;2418;0;0001127602-24-008303
D;2024-03-04 19:24:33;2024-02-29;INTC;Gawel Scott;CVP, Chief Accounting Officer;F - Tax;42.75;-1199;51257;0001127602-24-008303
DM;2024-03-04 19:24:33;2024-02-29;INTC;Gawel Scott;CVP, Chief Accounting Officer;A - Grant;0.0;48590;0;0001127602-24-008303
D;2024-03-04 19:24:33;2024-02-29;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;-2418;0;0001127602-24-008303
DM;2024-03-04 19:23:06;2024-02-29;INTC;Miller Boise April;EVP and Chief Legal Officer;A - Grant;0.0;121473;0;0001127602-24-008302
D;2024-02-20 16:59:32;2024-02-15;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;35135;0;0001127602-24-005788
D;2024-02-20 16:59:32;2024-02-15;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;44.65;-17420;777803;0001127602-24-005788
D;2024-02-20 16:59:32;2024-02-15;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-35135;0;0001127602-24-005788
DM;2024-02-02 16:31:30;2024-01-31;INTC;Zinsner David;EVP, CFO;M - OptEx;0.0;82162;0;0001127602-24-003148
DM;2024-02-02 16:31:30;2024-01-31;INTC;Zinsner David;EVP, CFO;F - Tax;43.07;-37370;1609526;0001127602-24-003148
DM;2024-02-02 16:31:30;2024-01-31;INTC;Zinsner David;EVP, CFO;M - OptEx;0.0;-82162;0;0001127602-24-003148
D;2024-02-02 16:30:13;2024-01-31;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;8118;0;0001127602-24-003145
D;2024-02-02 16:30:13;2024-01-31;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;F - Tax;43.07;-1973;84977;0001127602-24-003145
D;2024-02-02 16:30:13;2024-01-31;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;-8118;0;0001127602-24-003145
D;2024-02-02 16:27:18;2024-01-31;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;6778;0;0001127602-24-003138
D;2024-02-02 16:27:18;2024-01-31;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;43.07;-2415;104014;0001127602-24-003138
D;2024-02-02 16:27:18;2024-02-01;INTC;Gelsinger Patrick P;CEO, Director;P - Purchase;42.74;2800;119671;0001127602-24-003138
D;2024-02-02 16:27:18;2024-01-31;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-6778;0;0001127602-24-003138
D;2024-02-01 16:51:36;2024-01-30;INTC;Weisler Dion J;Director;M - OptEx;0.0;3982;0;0001127602-24-002925
D;2024-02-01 16:51:36;2024-01-30;INTC;Weisler Dion J;Director;F - Tax;43.36;-1195;51815;0001127602-24-002925
D;2024-02-01 16:51:36;2024-01-30;INTC;Weisler Dion J;Director;M - OptEx;0.0;-3982;0;0001127602-24-002925
D;2024-02-01 16:50:32;2024-01-30;INTC;Tan Lip Bu;Director;M - OptEx;0.0;779;0;0001127602-24-002924
D;2024-02-01 16:50:32;2024-01-30;INTC;Tan Lip Bu;Director;A - Grant;0.0;10629;0;0001127602-24-002924
D;2024-02-01 16:50:32;2024-01-30;INTC;Tan Lip Bu;Director;M - OptEx;0.0;-779;0;0001127602-24-002924
D;2024-02-01 16:48:53;2024-01-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";M - OptEx;0.0;8063;0;0001127602-24-002923
D;2024-02-01 16:48:53;2024-01-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";F - Tax;43.36;-2904;125917;0001127602-24-002923
D;2024-02-01 16:48:53;2024-01-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";M - OptEx;0.0;-8063;0;0001127602-24-002923
D;2024-02-01 16:47:41;2024-01-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;2264;0;0001127602-24-002922
D;2024-02-01 16:47:41;2024-01-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;F - Tax;43.36;-672;29138;0001127602-24-002922
D;2024-02-01 16:47:41;2024-01-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;-2264;0;0001127602-24-002922
D;2024-02-01 16:44:58;2024-01-30;INTC;Henry Alyssa;Director;M - OptEx;0.0;3462;0;0001127602-24-002919
D;2024-02-01 16:44:58;2024-01-30;INTC;Henry Alyssa;Director;M - OptEx;0.0;-3462;0;0001127602-24-002919
D;2024-02-01 16:43:05;2024-01-30;INTC;Goetz James J;Director;M - OptEx;0.0;3203;0;0001127602-24-002918
D;2024-02-01 16:43:05;2024-01-30;INTC;Goetz James J;Director;M - OptEx;0.0;-3203;0;0001127602-24-002918
DM;2024-02-01 16:41:31;2024-01-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;7625;0;0001127602-24-002917
DM;2024-02-01 16:41:31;2024-01-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;F - Tax;43.36;-3926;170231;0001127602-24-002917
DM;2024-02-01 16:41:31;2024-01-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;-7625;0;0001127602-24-002917
D;2024-02-01 16:40:13;2024-01-30;INTC;Miller Boise April;EVP and Chief Legal Officer;M - OptEx;0.0;2723;0;0001127602-24-002916
D;2024-02-01 16:40:13;2024-01-30;INTC;Miller Boise April;EVP and Chief Legal Officer;F - Tax;43.36;-1069;46352;0001127602-24-002916
D;2024-02-01 16:40:13;2024-01-30;INTC;Miller Boise April;EVP and Chief Legal Officer;M - OptEx;0.0;-2723;0;0001127602-24-002916
;2024-01-30 16:56:54;2024-01-29;INTC;Gelsinger Patrick P;CEO, Director;P - Purchase;43.36;3000;130083;0001127602-24-002653
D;2024-01-03 16:27:43;2023-12-29;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-24-000436
D;2024-01-03 16:25:59;2023-12-29;INTC;Smith Gregory D;Director;A - Grant;0.0;0;0;0001127602-24-000431
D;2024-01-03 16:13:00;2023-12-29;INTC;Goldsmith Andrea Jo;Director;A - Grant;0.0;0;0;0001127602-24-000407
D;2023-12-27 16:25:10;2023-12-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;13063;0;0001127602-23-030488
D;2023-12-27 16:25:10;2023-12-22;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;47.68;-6477;308823;0001127602-23-030488
D;2023-12-27 16:25:10;2023-12-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-13063;0;0001127602-23-030488
D;2023-12-05 16:50:25;2023-12-03;INTC;Zinsner David;EVP, CFO;A - Grant;0.0;5283;0;0001127602-23-028899
D;2023-12-05 16:49:19;2023-12-03;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";A - Grant;0.0;5283;0;0001127602-23-028897
D;2023-12-05 16:48:20;2023-12-03;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;A - Grant;0.0;5283;0;0001127602-23-028895
D;2023-12-05 16:47:15;2023-12-03;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;A - Grant;0.0;5283;0;0001127602-23-028892
D;2023-12-05 16:46:15;2023-12-03;INTC;Gawel Scott;CVP, Chief Accounting Officer;A - Grant;0.0;1596;0;0001127602-23-028891
D;2023-12-05 16:45:14;2023-12-03;INTC;Miller Boise April;EVP and Chief Legal Officer;A - Grant;0.0;4706;0;0001127602-23-028889
D;2023-12-04 18:21:37;2023-11-30;INTC;Weisler Dion J;Director;A - Grant;0.0;138;0;0001127602-23-028761
D;2023-12-04 18:20:25;2023-11-30;INTC;Tan Lip Bu;Director;A - Grant;0.0;138;0;0001127602-23-028759
D;2023-12-04 18:19:21;2023-11-30;INTC;Novick Barbara;Director;A - Grant;0.0;138;0;0001127602-23-028757
D;2023-12-04 18:18:10;2023-11-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;77155;0;0001127602-23-028755
D;2023-12-04 18:18:10;2023-11-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;F - Tax;44.75;-30361;1358655;0001127602-23-028755
D;2023-12-04 18:18:10;2023-11-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;-77155;0;0001127602-23-028755
D;2023-12-04 18:16:39;2023-11-30;INTC;Henry Alyssa;Director;A - Grant;0.0;138;0;0001127602-23-028753
D;2023-12-04 18:15:38;2023-11-30;INTC;Goetz James J;Director;A - Grant;0.0;138;0;0001127602-23-028752
D;2023-12-04 18:14:14;2023-11-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;2418;0;0001127602-23-028749
D;2023-12-04 18:14:14;2023-11-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;F - Tax;44.75;-1199;53655;0001127602-23-028749
D;2023-12-04 18:14:14;2023-11-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;-2418;0;0001127602-23-028749
D;2023-11-17 16:31:11;2023-11-15;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;35135;0;0001127602-23-027805
D;2023-11-17 16:31:11;2023-11-15;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;40.21;-17420;700458;0001127602-23-027805
D;2023-11-17 16:31:11;2023-11-15;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-35135;0;0001127602-23-027805
M;2023-11-14 16:12:26;2023-11-09;INTC;Tan Lip Bu;Director;P - Purchase;37.84;66000;2497631;0001127602-23-027359
D;2023-11-02 17:42:55;2023-10-31;INTC;Zinsner David;EVP, CFO;M - OptEx;0.0;6502;0;0001127602-23-026691
D;2023-11-02 17:42:55;2023-10-31;INTC;Zinsner David;EVP, CFO;F - Tax;36.1;-3224;116386;0001127602-23-026691
D;2023-11-02 17:42:55;2023-10-31;INTC;Zinsner David;EVP, CFO;M - OptEx;0.0;-6502;0;0001127602-23-026691
D;2023-11-02 17:40:16;2023-10-31;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;6779;0;0001127602-23-026689
D;2023-11-02 17:40:16;2023-10-31;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;36.1;-3362;121368;0001127602-23-026689
DM;2023-11-02 17:40:16;2023-11-01;INTC;Gelsinger Patrick P;CEO, Director;P - Purchase;36.8;6775;249333;0001127602-23-026689
D;2023-11-02 17:40:16;2023-10-31;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-6779;0;0001127602-23-026689
D;2023-11-01 17:01:44;2023-10-30;INTC;Tan Lip Bu;Director;A - Grant;0.0;14076;0;0001127602-23-026493
D;2023-11-01 17:00:30;2023-10-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";M - OptEx;0.0;8062;0;0001127602-23-026491
D;2023-11-01 17:00:30;2023-10-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";F - Tax;35.44;-3998;141689;0001127602-23-026491
D;2023-11-01 17:00:30;2023-10-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";M - OptEx;0.0;-8062;0;0001127602-23-026491
DM;2023-11-01 16:58:46;2023-10-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;9930;0;0001127602-23-026489
DM;2023-11-01 16:58:46;2023-10-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;F - Tax;35.98;-4924;177163;0001127602-23-026489
DM;2023-11-01 16:58:46;2023-10-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;-9930;0;0001127602-23-026489
DM;2023-11-01 16:57:06;2023-10-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;10382;0;0001127602-23-026487
DM;2023-11-01 16:57:06;2023-10-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;F - Tax;35.96;-4086;146917;0001127602-23-026487
DM;2023-11-01 16:57:06;2023-10-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;-10382;0;0001127602-23-026487
DM;2023-11-01 16:55:37;2023-10-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;7625;0;0001127602-23-026486
DM;2023-11-01 16:55:37;2023-10-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;F - Tax;35.44;-3782;134034;0001127602-23-026486
DM;2023-11-01 16:55:37;2023-10-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;-7625;0;0001127602-23-026486
D;2023-11-01 16:53:48;2023-10-30;INTC;Miller Boise April;EVP and Chief Legal Officer;M - OptEx;0.0;2723;0;0001127602-23-026485
D;2023-11-01 16:53:48;2023-10-30;INTC;Miller Boise April;EVP and Chief Legal Officer;F - Tax;35.44;-1351;47879;0001127602-23-026485
D;2023-11-01 16:53:48;2023-10-30;INTC;Miller Boise April;EVP and Chief Legal Officer;M - OptEx;0.0;-2723;0;0001127602-23-026485
D;2023-10-03 19:15:55;2023-09-29;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-23-025375
D;2023-10-03 19:12:22;2023-09-29;INTC;Smith Gregory D;Director;A - Grant;0.0;0;0;0001127602-23-025371
D;2023-10-03 19:11:06;2023-09-29;INTC;Goldsmith Andrea Jo;Director;A - Grant;0.0;0;0;0001127602-23-025368
D;2023-09-26 18:25:19;2023-09-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;13064;0;0001127602-23-024763
D;2023-09-26 18:25:19;2023-09-22;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;34.51;-6478;223556;0001127602-23-024763
D;2023-09-26 18:25:19;2023-09-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-13064;0;0001127602-23-024763
D;2023-09-01 17:01:09;2023-08-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;2418;0;0001127602-23-023608
D;2023-09-01 17:01:09;2023-08-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;F - Tax;34.22;-1199;41030;0001127602-23-023608
D;2023-09-01 17:01:09;2023-08-30;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;-2418;0;0001127602-23-023608
;2023-08-23 16:49:06;2023-08-21;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;S - Sale;32.41;-1;32;0001127602-23-023119
D;2023-08-17 17:58:55;2023-08-15;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;35135;0;0001127602-23-022857
D;2023-08-17 17:58:55;2023-08-15;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;35.19;-17420;613010;0001127602-23-022857
D;2023-08-17 17:58:55;2023-08-15;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-35135;0;0001127602-23-022857
;2023-08-10 18:18:59;2023-01-30;INTC;Ishrak Omar;Director;P - Purchase;28.05;86;2412;0001127602-23-022303
M;2023-08-04 17:18:17;2023-08-02;INTC;Gelsinger Patrick P;CEO, Director;P - Purchase;34.63;3850;133343;0001127602-23-022035
D;2023-08-02 19:03:13;2023-07-31;INTC;Zinsner David;EVP, CFO;M - OptEx;0.0;6503;0;0001127602-23-021901
D;2023-08-02 19:03:13;2023-07-31;INTC;Zinsner David;EVP, CFO;F - Tax;36.43;-3225;117487;0001127602-23-021901
D;2023-08-02 19:03:13;2023-07-31;INTC;Zinsner David;EVP, CFO;M - OptEx;0.0;-6503;0;0001127602-23-021901
D;2023-08-02 19:02:08;2023-07-31;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";M - OptEx;0.0;8063;0;0001127602-23-021900
D;2023-08-02 19:02:08;2023-07-31;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";F - Tax;36.43;-3806;138653;0001127602-23-021900
D;2023-08-02 19:02:08;2023-07-31;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";M - OptEx;0.0;-8063;0;0001127602-23-021900
DM;2023-08-02 19:00:51;2023-07-31;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;9930;0;0001127602-23-021899
DM;2023-08-02 19:00:51;2023-07-31;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;F - Tax;36.43;-4099;149327;0001127602-23-021899
DM;2023-08-02 19:00:51;2023-07-31;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;-9930;0;0001127602-23-021899
DM;2023-08-02 18:59:11;2023-07-31;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;10384;0;0001127602-23-021898
DM;2023-08-02 18:59:11;2023-07-31;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;F - Tax;36.43;-4087;148889;0001127602-23-021898
DM;2023-08-02 18:59:11;2023-07-31;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;-10384;0;0001127602-23-021898
D;2023-08-02 18:55:19;2023-07-31;INTC;Gelsinger Patrick P;CEO, Director;P - Purchase;35.87;3250;116586;0001127602-23-021897
D;2023-08-02 18:55:19;2023-07-31;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;6778;0;0001127602-23-021897
D;2023-08-02 18:55:19;2023-07-31;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;36.43;-3361;122441;0001127602-23-021897
D;2023-08-02 18:55:19;2023-07-31;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-6778;0;0001127602-23-021897
DM;2023-08-02 18:53:47;2023-07-31;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;7623;0;0001127602-23-021896
DM;2023-08-02 18:53:47;2023-07-31;INTC;Gawel Scott;CVP, Chief Accounting Officer;F - Tax;36.43;-3780;137705;0001127602-23-021896
DM;2023-08-02 18:53:47;2023-07-31;INTC;Gawel Scott;CVP, Chief Accounting Officer;M - OptEx;0.0;-7623;0;0001127602-23-021896
DM;2023-08-02 18:51:18;2023-07-31;INTC;Miller Boise April;EVP and Chief Legal Officer;M - OptEx;0.0;20148;0;0001127602-23-021895
DM;2023-08-02 18:51:18;2023-07-31;INTC;Miller Boise April;EVP and Chief Legal Officer;F - Tax;36.43;-9991;363972;0001127602-23-021895
DM;2023-08-02 18:51:18;2023-07-31;INTC;Miller Boise April;EVP and Chief Legal Officer;M - OptEx;0.0;-20148;0;0001127602-23-021895
D;2023-07-05 16:42:55;2023-06-30;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-23-020118
D;2023-07-05 16:41:09;2023-06-30;INTC;Smith Gregory D;Director;A - Grant;0.0;0;0;0001127602-23-020114
D;2023-07-05 16:38:09;2023-06-30;INTC;Goldsmith Andrea Jo;Director;A - Grant;0.0;0;0;0001127602-23-020105
D;2023-06-26 16:14:36;2023-06-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;13064;0;0001127602-23-019408
D;2023-06-26 16:14:36;2023-06-22;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;32.68;-6478;211701;0001127602-23-019408
D;2023-06-26 16:14:36;2023-06-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-13064;0;0001127602-23-019408
D;2023-06-14 16:44:55;2023-06-12;MBLY;Intel Corp;10% Owner;C - Cnv Deriv;0.0;38500000;0;0000050863-23-000061
D;2023-06-14 16:44:55;2023-06-12;MBLY;Intel Corp;10% Owner;S - Sale;40.85;-38500000;1572532500;0000050863-23-000061
D;2023-06-14 16:44:55;2023-06-12;MBLY;Intel Corp;10% Owner;C - Cnv Deriv;0.0;-38500000;0;0000050863-23-000061
DM;2023-06-01 19:52:27;2023-05-30;INTC;Zinsner David;EVP, CFO;A - Grant;0.0;277552;0;0001127602-23-017399
DM;2023-06-01 19:51:18;2023-05-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; SMG";A - Grant;0.0;312877;0;0001127602-23-017398
